date,period,value
2022-04-21,2021-12-31,117049693.37
2022-04-28,2022-03-31,125212596.23
2022-08-25,2022-06-30,125953702.09
2022-10-26,2022-09-30,139881431.76
2023-04-27,2022-12-31,142436098.33
2023-04-27,2023-03-31,142436098.33
2023-08-25,2023-06-30,142436098.33
2023-10-21,2023-09-30,142436098.33
2024-04-26,2023-12-31,142436098.33
2024-04-26,2024-03-31,142436098.33
2024-08-24,2024-06-30,142436098.33
2024-10-26,2024-09-30,142436098.33
2025-04-24,2024-12-31,142436098.33
2025-04-29,2025-03-31,142436098.33
2025-08-16,2025-06-30,142436098.33
2025-10-31,2025-09-30,142436098.33
