date,period,value
2021-03-31,2020-12-31,277000000.0
2021-04-29,2021-03-31,277000000.0
2021-08-31,2021-06-30,112320000.0
2021-10-30,2021-09-30,112320000.0
2022-04-01,2021-12-31,115991000.0
2022-04-30,2022-03-31,115991000.0
2022-08-31,2022-06-30,115991000.0
2022-10-27,2022-09-30,115991000.0
2023-03-31,2022-12-31,111577000.0
2023-04-28,2023-03-31,111577000.0
2023-08-31,2023-06-30,101817000.0
2023-10-28,2023-09-30,101817000.0
2024-03-28,2023-12-31,85575000.0
2024-04-27,2024-03-31,85575000.0
2024-08-31,2024-06-30,111099000.0
2024-10-31,2024-09-30,111099000.0
2025-03-22,2024-12-31,122115000.0
2025-04-26,2025-03-31,122115000.0
2025-08-23,2025-06-30,149497000.0
2025-10-25,2025-09-30,136970000.0
2026-03-25,2025-12-31,139730000.0
