date,period,value
2020-08-28,2020-06-30,9958679000.0
2020-10-30,2020-09-30,9958679000.0
2021-03-31,2020-12-31,9958679000.0
2021-04-29,2020-03-31,9958679000.0
2021-04-29,2021-03-31,11524221000.0
2021-08-31,2021-06-30,11524221000.0
2021-10-30,2021-09-30,11524221000.0
2022-04-01,2021-12-31,11524221000.0
2022-04-30,2022-03-31,17028563000.0
2022-08-31,2022-06-30,17028563000.0
2022-10-27,2022-09-30,17028563000.0
2023-03-31,2022-12-31,17028563000.0
2023-04-28,2023-03-31,19486479000.0
2023-08-31,2023-06-30,19486479000.0
2023-10-28,2023-09-30,19486479000.0
2024-03-28,2023-12-31,19486479000.0
2024-04-27,2024-03-31,19302429000.0
2024-08-31,2024-06-30,19302429000.0
2024-10-31,2024-09-30,19302429000.0
2025-03-22,2024-12-31,19302429000.0
2025-04-26,2025-03-31,16269842000.0
2025-08-23,2025-06-30,16269842000.0
2025-10-25,2025-09-30,16269842000.0
2026-03-25,2025-12-31,16269842000.0
