date,period,value
2020-04-27,2020-03-31,3352679403.58
2020-08-29,2020-06-30,3352679403.58
2020-10-31,2020-09-30,3352679403.58
2021-04-30,2020-12-31,3352679403.58
2021-04-30,2021-03-31,3352679403.58
2021-08-26,2021-06-30,3352679403.58
2021-10-26,2021-09-30,3352679403.58
2022-04-27,2021-12-31,3352679403.58
2022-04-27,2022-03-31,3352679403.58
2022-08-16,2022-06-30,3064166887.58
2022-10-18,2022-09-30,3064166887.58
2023-04-26,2022-12-31,3064166887.58
2023-04-26,2023-03-31,3064166887.58
2023-08-16,2023-06-30,2645823739.58
2023-10-18,2023-09-30,2645823739.58
2024-04-25,2023-12-31,2645823739.58
2024-04-25,2024-03-31,2645823739.58
2024-08-28,2024-06-30,2039226174.58
2024-10-30,2024-09-30,2039226174.58
2025-04-29,2024-12-31,2039226174.58
2025-04-29,2025-03-31,2039226174.58
2025-08-26,2025-06-30,2039226174.58
2025-10-30,2025-09-30,2039226174.58
