date,period,value
2020-04-29,2020-03-31,112154925.55
2020-08-21,2020-06-30,72045882.03
2020-10-28,2020-09-30,80329984.58
2021-03-26,2020-12-31,134951222.93
2021-04-28,2021-03-31,117898520.57
2021-08-25,2021-06-30,121901430.13
2021-10-27,2021-09-30,122507060.78
2022-03-25,2021-12-31,121684791.06
2022-04-29,2022-03-31,149051354.29
2022-08-26,2022-06-30,128431818.8
2022-10-24,2022-09-30,350854455.47
2023-03-29,2022-12-31,161191154.1
2023-04-26,2023-03-31,211218341.13
2023-08-30,2023-06-30,255220943.66
2023-10-27,2023-09-30,267754767.36
2024-03-28,2023-12-31,198490057.39
2024-04-26,2024-03-31,340725221.09
2024-08-23,2024-06-30,393451647.22
2024-10-30,2024-09-30,447310936.31
2025-03-29,2024-12-31,330991696.12
2025-04-30,2025-03-31,444649434.93
2025-08-27,2025-06-30,423793436.72
2025-10-31,2025-09-30,439846071.91
2026-03-28,2025-12-31,411714556.83
