date,period,value
2020-04-25,2020-03-31,202101459.85
2020-08-27,2020-06-30,287632557.05
2020-10-27,2020-09-30,313004504.21
2021-03-30,2020-12-31,326259928.94
2021-04-27,2021-03-31,421146742.12
2021-08-05,2021-06-30,675461029.25
2021-10-26,2021-09-30,918268612.21
2022-03-29,2021-12-31,655691465.82
2022-04-27,2022-03-31,773129800.87
2022-08-06,2022-06-30,2059751753.83
2022-10-22,2022-09-30,1438726646.8
2023-04-01,2022-12-31,953025069.5
2023-04-25,2023-03-31,1185285221.28
2023-08-11,2023-06-30,971551471.74
2023-10-24,2023-09-30,1274742670.97
2024-03-30,2023-12-31,1057160297.31
2024-04-27,2024-03-31,977225355.88
2024-08-16,2024-06-30,898805984.63
2024-10-26,2024-09-30,923918304.67
2025-03-29,2024-12-31,758365298.49
2025-04-26,2025-03-31,692469148.14
2025-08-23,2025-06-30,954558839.26
2025-10-25,2025-09-30,773689250.75
2026-03-28,2025-12-31,847850824.61
