date,period,value
2020-08-28,2020-03-31,21775856.47
2020-12-11,2020-09-30,539769505.67
2021-05-21,2020-12-31,1092937539.0
2021-07-30,2021-03-31,242089315.36
2021-08-27,2020-06-30,144628395.61
2021-08-27,2021-06-30,390173692.51
2021-10-27,2021-09-30,455852218.88
2022-02-28,2021-12-31,642617805.03
2022-04-29,2022-03-31,69121768.37
2022-08-12,2022-06-30,115360989.28
2022-10-26,2022-09-30,169882187.35
2023-04-22,2022-12-31,249394581.96
2023-04-26,2023-03-31,33235082.48
2023-08-28,2023-06-30,128675380.9
2023-10-25,2023-09-30,176607352.76
2024-04-24,2023-12-31,322564042.97
2024-04-29,2024-03-31,17137226.34
2024-08-10,2024-06-30,39281319.27
2024-10-23,2024-09-30,74621967.39
2025-04-19,2024-12-31,113733802.5
2025-04-24,2025-03-31,15857887.15
2025-08-27,2025-06-30,29466653.26
2025-10-28,2025-09-30,82991441.81
