date,period,value
2020-04-29,2020-03-31,359002153.0
2020-08-15,2020-06-30,359002153.0
2020-10-31,2020-09-30,359002153.0
2021-04-27,2020-12-31,359002153.0
2021-04-27,2021-03-31,359002153.0
2021-07-30,2021-06-30,358730089.0
2021-10-28,2021-09-30,358730089.0
2022-04-08,2021-12-31,358730089.0
2022-04-30,2022-03-31,358730089.0
2022-08-25,2022-06-30,358730089.0
2022-10-29,2022-09-30,358730089.0
2023-04-26,2022-12-31,358730089.0
2023-04-28,2023-03-31,358730089.0
2023-08-18,2023-06-30,358730089.0
2023-10-31,2023-09-30,358730089.0
2024-04-03,2023-12-31,358730089.0
2024-04-26,2024-03-31,358730089.0
2024-08-15,2024-06-30,358730089.0
2024-10-25,2024-09-30,358704975.0
2025-02-28,2024-12-31,338526168.0
2025-04-25,2025-03-31,338526168.0
2025-08-15,2025-06-30,338526168.0
2025-10-30,2025-09-30,338526168.0
