date,period,value
2020-04-30,2020-03-31,230300000.0
2020-08-11,2020-06-30,380300000.0
2020-10-24,2020-09-30,756797500.0
2021-03-18,2020-12-31,1385797500.0
2021-04-13,2021-03-31,525535222.22
2021-08-12,2021-06-30,659042500.0
2021-10-14,2021-09-30,1101042500.0
2022-04-29,2021-12-31,1605392500.0
2022-04-29,2022-03-31,560000000.0
2022-08-19,2022-06-30,824450000.0
2022-10-28,2022-09-30,844450000.0
2023-04-25,2022-12-31,854450000.0
2023-04-25,2023-03-31,200000000.0
2023-08-30,2023-06-30,724000000.0
2023-10-27,2023-09-30,924000000.0
2024-04-29,2023-12-31,924000000.0
2024-04-29,2024-03-31,123000000.0
2024-08-30,2024-06-30,666230900.0
2024-10-31,2024-09-30,844358209.2
2025-04-29,2024-12-31,1169427897.21
2025-04-29,2025-03-31,539602000.0
2025-08-22,2025-06-30,749402000.0
2025-10-24,2025-09-30,921953600.0
