date,period,value
2020-08-24,2020-03-31,25389047.07
2021-02-25,2020-09-30,-17449812.27
2021-04-16,2020-12-31,107567647.15
2021-05-11,2021-03-31,-241101264.29
2021-08-31,2020-06-30,-167165936.41
2021-08-31,2021-06-30,-165702326.25
2021-10-30,2021-09-30,-215656867.1
2022-04-26,2021-12-31,-252921597.86
2022-04-30,2022-03-31,94599057.85
2022-08-31,2022-06-30,-21072913.56
2022-10-31,2022-09-30,144869170.05
2023-04-20,2022-12-31,940103596.94
2023-04-20,2023-03-31,-197405313.89
2023-08-30,2023-06-30,-872457151.18
2023-10-31,2023-09-30,-690480798.75
2024-04-24,2023-12-31,-162124395.74
2024-04-24,2024-03-31,-216089284.11
2024-08-30,2024-06-30,-642779925.04
2024-10-31,2024-09-30,-325786982.23
2025-04-26,2024-12-31,-264640541.64
2025-04-26,2025-03-31,245768757.06
2025-08-27,2025-06-30,161991503.74
2025-10-31,2025-09-30,482031548.18
2026-04-11,2025-12-31,527441080.28
