date,period,value
2020-04-28,2020-03-31,125000000.0
2020-08-22,2020-06-30,262980000.0
2020-10-28,2020-09-30,262980000.0
2021-04-24,2020-12-31,233000000.0
2021-04-24,2021-03-31,77589510.0
2021-08-21,2021-06-30,77589510.0
2021-10-29,2021-09-30,157589510.0
2022-04-23,2021-12-31,157589510.0
2022-08-20,2022-06-30,80000000.0
2022-10-28,2022-09-30,150000000.0
2023-04-22,2022-12-31,210000000.0
2023-08-26,2023-06-30,100000000.0
2023-10-21,2023-09-30,100000000.0
2024-03-30,2023-12-31,150010000.0
2024-08-29,2024-06-30,279990000.0
2024-10-26,2024-09-30,279990000.0
2025-04-19,2024-12-31,280841500.0
2025-08-23,2025-06-30,60000000.0
2025-10-25,2025-09-30,60000000.0
