date,period,value
2020-04-30,2020-03-31,1680905.49
2020-08-29,2020-06-30,1680905.49
2020-10-31,2020-09-30,1680905.49
2021-04-17,2020-12-31,1680905.49
2021-04-17,2021-03-31,1680905.49
2021-08-26,2021-06-30,1680905.49
2021-10-30,2021-09-30,1680905.49
2022-04-16,2021-12-31,1680905.49
2022-04-30,2022-03-31,1680905.49
2022-08-26,2022-06-30,1680905.49
2022-10-29,2022-09-30,1680905.49
2023-04-19,2022-12-31,1680905.49
2023-04-19,2023-03-31,1680905.49
2023-08-19,2023-06-30,1680905.49
2023-10-26,2023-09-30,1680905.49
2024-03-23,2023-12-31,1680905.49
2024-04-24,2024-03-31,1680905.49
2024-08-22,2024-06-30,1680905.49
2024-10-30,2024-09-30,1680905.49
2025-03-22,2024-12-31,1680905.49
2025-04-30,2025-03-31,1680905.49
2025-08-28,2025-06-30,1680905.49
2025-10-31,2025-09-30,2683705.49
