date,period,value
2020-04-28,2020-03-31,102620.91
2020-08-28,2020-06-30,869320.24
2020-10-29,2020-09-30,851628.29
2021-04-28,2020-12-31,800287.87
2021-04-28,2021-03-31,29812.18
2021-08-28,2021-06-30,50966.84
2021-10-29,2021-09-30,449373.5
2022-03-31,2021-12-31,439523.04
2022-04-27,2022-03-31,281154.71
2022-08-30,2022-06-30,820822.36
2022-10-25,2022-09-30,1017602.18
2023-04-07,2022-12-31,2306978.35
2023-04-25,2023-03-31,33302.14
2023-08-03,2023-06-30,184486.09
2023-10-18,2023-09-30,1431496.17
2024-04-19,2023-12-31,2533086.18
2024-04-23,2024-03-31,1380633.64
2024-08-28,2024-06-30,3013530.03
2024-10-29,2024-09-30,3079903.42
2025-03-14,2024-12-31,7636354.99
2025-04-12,2025-03-31,59974.42
2025-08-08,2025-06-30,512780.05
2025-10-28,2025-09-30,1009964.95
2026-03-26,2025-12-31,39916429.62
2026-04-11,2026-03-31,203869.99
