date,period,value
2020-04-29,2020-03-31,1020000000.0
2020-08-29,2020-06-30,1870000000.0
2020-10-30,2020-09-30,2570000000.0
2021-03-16,2020-12-31,3885942000.0
2021-04-30,2021-03-31,584850000.0
2021-08-21,2021-06-30,844850000.0
2021-10-30,2021-09-30,1184850000.0
2022-03-12,2021-12-31,1344850000.0
2022-04-30,2022-03-31,190000000.0
2022-08-20,2022-06-30,360000000.0
2022-10-29,2022-09-30,590000000.0
2023-03-10,2022-12-31,590000000.0
2023-04-29,2023-03-31,100000000.0
2023-08-18,2023-06-30,330000000.0
2023-10-21,2023-09-30,400000000.0
2024-03-08,2023-12-31,500000000.0
2025-03-07,2024-12-31,150000000.0
2025-04-18,2025-03-31,100000000.0
2025-08-20,2025-06-30,100000000.0
2025-10-23,2025-09-30,281000000.0
2026-02-28,2025-12-31,381000000.0
