date,period,value
2020-11-18,2020-06-30,73953428.37
2020-11-18,2020-09-30,73953428.37
2021-04-27,2020-12-31,707904503.83
2021-04-27,2021-03-31,707904503.83
2021-08-18,2021-06-30,707904503.83
2021-10-27,2021-09-30,707904503.83
2022-04-12,2021-12-31,707904503.83
2022-04-26,2022-03-31,707904503.83
2022-08-19,2022-06-30,707904503.83
2022-10-27,2022-09-30,707904503.83
2023-04-28,2022-12-31,707904503.83
2023-04-28,2023-03-31,707904503.83
2023-08-18,2023-06-30,707904503.83
2023-10-27,2023-09-30,707904503.83
2024-04-27,2023-12-31,707904503.83
2024-04-27,2024-03-31,707904503.83
2024-08-22,2024-06-30,707904503.83
2024-10-26,2024-09-30,707904503.83
2025-04-19,2024-12-31,707904503.83
2025-04-30,2025-03-31,707904503.83
2025-08-22,2025-06-30,707904503.83
2025-10-28,2025-09-30,707904503.83
