date,period,value
2021-06-29,2020-12-31,12
2021-09-28,2021-06-30,6
2022-04-18,2021-12-31,12
2022-09-28,2021-03-31,1
2022-10-31,2022-06-30,6
2022-11-21,2021-09-30,9
2022-11-21,2022-09-30,9
2023-04-15,2022-12-31,12
2023-04-27,2022-03-31,1
2023-04-27,2023-03-31,1
2023-08-23,2023-06-30,6
2023-10-27,2023-09-30,9
2024-04-18,2023-12-31,12
2024-04-26,2024-03-31,1
2024-08-23,2024-06-30,6
2024-10-24,2024-09-30,9
2025-04-23,2024-12-31,12
2025-04-23,2025-03-31,1
2025-08-21,2025-06-30,6
2025-10-24,2025-09-30,9
2026-03-27,2025-12-31,12
