date,period,value
2020-04-30,2020-03-31,864175788.35
2020-08-21,2020-06-30,3247631852.96
2020-10-27,2020-09-30,5474956504.75
2021-04-20,2020-12-31,8099863093.64
2021-04-26,2021-03-31,1393822615.77
2021-08-24,2021-06-30,3292998554.51
2021-10-27,2021-09-30,5220377808.52
2022-04-13,2021-12-31,8172174990.76
2022-04-30,2022-03-31,728067370.96
2022-08-19,2022-06-30,2041879496.3
2022-10-28,2022-09-30,3790974329.01
2023-04-29,2022-12-31,6738070539.57
2023-04-29,2023-03-31,1362687634.25
2023-08-29,2023-06-30,4308490302.93
2023-10-31,2023-09-30,6406506047.35
2024-04-27,2023-12-31,7726624801.21
2024-04-27,2024-03-31,1053701807.45
2024-08-30,2024-06-30,2258893691.45
2024-10-31,2024-09-30,3560409562.32
2025-04-25,2024-12-31,4860374590.41
2025-04-25,2025-03-31,926160501.63
2025-08-22,2025-06-30,2189428715.71
2025-10-29,2025-09-30,3722586352.01
2026-03-31,2025-12-31,5387720042.03
