date,period,value
2020-10-17,2020-06-30,328955059.04
2021-05-28,2020-12-31,328955059.04
2021-09-29,2021-06-30,175411362.74
2021-10-31,2020-09-30,328955059.04
2021-10-31,2021-09-30,373774260.61
2022-04-22,2021-03-31,175411362.74
2022-04-22,2021-12-31,175411362.74
2022-04-22,2022-03-31,689287311.56
2022-08-26,2022-06-30,689287311.56
2022-10-25,2022-09-30,702847877.21
2023-04-12,2022-12-31,689287311.56
2023-04-25,2023-03-31,400092751.66
2023-08-29,2023-06-30,400092751.66
2023-10-27,2023-09-30,400092751.66
2024-04-19,2023-12-31,400092751.66
2024-04-26,2024-03-31,669702111.39
2024-08-30,2024-06-30,669702111.39
2024-10-29,2024-09-30,669702111.39
2025-04-29,2024-12-31,669702111.39
2025-04-29,2025-03-31,866128408.39
2025-08-22,2025-06-30,866128408.39
2025-10-29,2025-09-30,866128408.39
