date,period,value
2020-04-29,2020-03-31,1
2020-08-20,2020-06-30,6
2020-10-27,2020-09-30,9
2021-03-20,2020-12-31,12
2021-04-29,2021-03-31,1
2021-08-21,2021-06-30,6
2021-10-28,2021-09-30,9
2022-03-26,2021-12-31,12
2022-04-28,2022-03-31,1
2022-08-20,2022-06-30,6
2022-10-28,2022-09-30,9
2023-03-30,2022-12-31,12
2023-04-27,2023-03-31,1
2023-08-19,2023-06-30,6
2023-10-26,2023-09-30,9
2024-03-28,2023-12-31,12
2024-04-26,2024-03-31,1
2024-08-22,2024-06-30,6
2024-10-29,2024-09-30,9
2025-03-13,2024-12-31,12
2025-04-25,2025-03-31,1
2025-08-13,2025-06-30,6
2025-10-31,2025-09-30,9
2026-03-28,2025-12-31,12
